"Transect.x"	"Treatment.x"	"Livestock.density.x"	"Boma.density.x"	"Plot.name"	"Block.x"	"Plot.pair.x"	"Trt.name.x"	"Replicate.x"	"Harvest"	"Harvest.date.x"	"Reharvest.date"	"GrassNetReharvestBiomass1.x"	"DwarfShrubNetReharvestBiomass1.x"	"HerbNetReharvestBiomass1.x"	"ClimberNetReharvestBiomass1.x"	"TotalBiomass1.x"	"GrassNetReharvestBiomass0.x"	"DwarfShrubNetReharvestBiomass0.x"	"HerbNetReharvestBiomass0.x"	"ClimberNetReharvestBiomass0.x"	"TotalBiomass0.x"	"rain.mm"	"min_distExclosures.x"	"boma_density.x"	"Trt.name.y"	"Transect.y"	"Treatment.y"	"Livestock.density.y"	"Boma.density.y"	"Block.y"	"Plot.pair.y"	"Replicate.y"	"Harvest.date.y"	"GrassNetReharvestBiomass1.y"	"DwarfShrubNetReharvestBiomass1.y"	"HerbNetReharvestBiomass1.y"	"ClimberNetReharvestBiomass1.y"	"TotalBiomass1.y"	"GrassNetReharvestBiomass0.y"	"DwarfShrubNetReharvestBiomass0.y"	"HerbNetReharvestBiomass0.y"	"ClimberNetReharvestBiomass0.y"	"TotalBiomass0.y"	"min_distExclosures.y"	"boma_density.y"	"X"	"Y"	"nearest_in_set2"	"fX"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P3"	"B5"	"B8"	"B5Ex1"	3	"single"	""	"21.6.2013"	151.5	0	0	0	151.5	151.5	0	0	0	151.5	0	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	3	""	151.5	0	0	0	151.5	151.5	0	0	0	151.5	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P4"	"B5"	"B8"	"B5Ex1"	4	"single"	""	"21.6.2013"	113.3	0	0	0	113.3	113.3	0	0	0	113.3	0	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	4	""	113.3	0	0	0	113.3	113.3	0	0	0	113.3	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Exclosure"	"Low"	"Low"	"B5Ex1P5"	"B5"	"B8"	"B5Ex1"	5	"single"	""	"21.6.2013"	217.2	0	0	0	217.2	217.2	0	0	0	217.2	0	4412.834768	1.47e-06	"B5Ex1"	2	"Exclosure"	"Low"	"Low"	"B5"	"B8"	5	""	217.2	0	0	0	217.2	217.2	0	0	0	217.2	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Control"	"Low"	"Low"	"B5Ex1Cp1P1"	"B5"	"B8"	"B5Ex1"	1	"single"	""	"21.6.2013"	54.8	0	0	0	54.8	54.8	0	0	0	54.8	0	4412.834768	1.47e-06	"B5Ex1"	2	"Control"	"Low"	"Low"	"B5"	"B8"	1	""	54.8	0	0	0	54.8	54.8	0	0	0	54.8	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Control"	"Low"	"Low"	"B5Ex1Cp1P2"	"B5"	"B8"	"B5Ex1"	2	"single"	""	"21.6.2013"	37.4	0	0	10	47.4	37.4	0	0	10	47.4	0	4412.834768	1.47e-06	"B5Ex1"	2	"Control"	"Low"	"Low"	"B5"	"B8"	2	""	37.4	0	0	10	47.4	37.4	0	0	10	47.4	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Control"	"Low"	"Low"	"B5Ex1Cp1P3"	"B5"	"B8"	"B5Ex1"	3	"single"	""	"21.6.2013"	23.4	0	0	5.3	28.7	23.4	0	0	5.3	28.7	0	4412.834768	1.47e-06	"B5Ex1"	2	"Control"	"Low"	"Low"	"B5"	"B8"	3	""	23.4	0	0	5.3	28.7	23.4	0	0	5.3	28.7	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Control"	"Low"	"Low"	"B5Ex1Cp1P4"	"B5"	"B8"	"B5Ex1"	4	"single"	""	"21.6.2013"	47.1	0	0	0	47.1	47.1	0	0	0	47.1	0	4412.834768	1.47e-06	"B5Ex1"	2	"Control"	"Low"	"Low"	"B5"	"B8"	4	""	47.1	0	0	0	47.1	47.1	0	0	0	47.1	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
2	"Control"	"Low"	"Low"	"B5Ex1Cp1P5"	"B5"	"B8"	"B5Ex1"	5	"single"	""	"21.6.2013"	76.9	0	0	2.9	79.8	76.9	0	0	2.9	79.8	0	4412.834768	1.47e-06	"B5Ex1"	2	"Control"	"Low"	"Low"	"B5"	"B8"	5	""	76.9	0	0	2.9	79.8	76.9	0	0	2.9	79.8	4412.83476798843	1.46577860426866e-06	350971	656320	6	"B3"
1	"Exclosure"	"Low"	"Low"	"B6Ex1P1"	"B6"	"B9"	"B6Ex1"	1	"single"	""	"21.6.2013"	124.5	0	0	0	124.5	124.5	0	0	0	124.5	0	5663.614548	1.1e-06	"B6Ex1"	1	"Exclosure"	"Low"	"Low"	"B6"	"B9"	1	""	124.5	0	0	0	124.5	124.5	0	0	0	124.5	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Exclosure"	"Low"	"Low"	"B6Ex1P2"	"B6"	"B9"	"B6Ex1"	2	"single"	""	"21.6.2013"	24.8	66.8	0	0	91.6	24.8	66.8	0	0	91.6	0	5663.614548	1.1e-06	"B6Ex1"	1	"Exclosure"	"Low"	"Low"	"B6"	"B9"	2	""	24.8	66.8	0	0	91.6	24.8	66.8	0	0	91.6	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Exclosure"	"Low"	"Low"	"B6Ex1P3"	"B6"	"B9"	"B6Ex1"	3	"single"	""	"21.6.2013"	48.8	24.3	0	0	73.1	48.8	24.3	0	0	73.1	0	5663.614548	1.1e-06	"B6Ex1"	1	"Exclosure"	"Low"	"Low"	"B6"	"B9"	3	""	48.8	24.3	0	0	73.1	48.8	24.3	0	0	73.1	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Exclosure"	"Low"	"Low"	"B6Ex1P4"	"B6"	"B9"	"B6Ex1"	4	"single"	""	"21.6.2013"	118.7	0	0	0	118.7	118.7	0	0	0	118.7	0	5663.614548	1.1e-06	"B6Ex1"	1	"Exclosure"	"Low"	"Low"	"B6"	"B9"	4	""	118.7	0	0	0	118.7	118.7	0	0	0	118.7	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Exclosure"	"Low"	"Low"	"B6Ex1P5"	"B6"	"B9"	"B6Ex1"	5	"single"	""	"21.6.2013"	90.8	0	0	24.8	115.6	90.8	0	0	24.8	115.6	0	5663.614548	1.1e-06	"B6Ex1"	1	"Exclosure"	"Low"	"Low"	"B6"	"B9"	5	""	90.8	0	0	24.8	115.6	90.8	0	0	24.8	115.6	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Control"	"Low"	"Low"	"B6Ex1Cp1P1"	"B6"	"B9"	"B6Ex1"	1	"single"	""	"21.6.2013"	46.4	26	0	13.3	85.7	46.4	26	0	13.3	85.7	0	5663.614548	1.1e-06	"B6Ex1"	1	"Control"	"Low"	"Low"	"B6"	"B9"	1	""	46.4	26	0	13.3	85.7	46.4	26	0	13.3	85.7	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Control"	"Low"	"Low"	"B6Ex1Cp1P2"	"B6"	"B9"	"B6Ex1"	2	"single"	""	"21.6.2013"	63.2	19.6	8.2	0	91	63.2	19.6	8.2	0	91	0	5663.614548	1.1e-06	"B6Ex1"	1	"Control"	"Low"	"Low"	"B6"	"B9"	2	""	63.2	19.6	8.2	0	91	63.2	19.6	8.2	0	91	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Control"	"Low"	"Low"	"B6Ex1Cp1P3"	"B6"	"B9"	"B6Ex1"	3	"single"	""	"21.6.2013"	108.6	6	0	0	114.6	108.6	6	0	0	114.6	0	5663.614548	1.1e-06	"B6Ex1"	1	"Control"	"Low"	"Low"	"B6"	"B9"	3	""	108.6	6	0	0	114.6	108.6	6	0	0	114.6	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Control"	"Low"	"Low"	"B6Ex1Cp1P4"	"B6"	"B9"	"B6Ex1"	4	"single"	""	"21.6.2013"	90.3	15.9	2.3	0	108.5	90.3	15.9	2.3	0	108.5	0	5663.614548	1.1e-06	"B6Ex1"	1	"Control"	"Low"	"Low"	"B6"	"B9"	4	""	90.3	15.9	2.3	0	108.5	90.3	15.9	2.3	0	108.5	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Control"	"Low"	"Low"	"B6Ex1Cp1P5"	"B6"	"B9"	"B6Ex1"	5	"single"	""	"21.6.2013"	44.8	20.1	0	0	64.9	44.8	20.1	0	0	64.9	0	5663.614548	1.1e-06	"B6Ex1"	1	"Control"	"Low"	"Low"	"B6"	"B9"	5	""	44.8	20.1	0	0	64.9	44.8	20.1	0	0	64.9	5663.61454792529	1.10141739813331e-06	350375	658603	1	"B2"
1	"Exclosure"	"High"	"High"	"B1Ex1P1"	"B1"	"B1"	"B1Ex1"	1	"single"	"21.6.2013"	"21.11.2013"	29.3	0.5	0	0	29.8	75.1	0	0	0	75.1	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Exclosure"	"High"	"High"	"B1"	"B1"	1	"21.6.2013"	29.3	0.5	0	0	29.8	75.1	0	0	0	75.1	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Exclosure"	"High"	"High"	"B1Ex1P2"	"B1"	"B1"	"B1Ex1"	2	"single"	"21.6.2013"	"21.11.2013"	23.9	0	0	0	23.9	79.3	0	2.9	3.5	85.7	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Exclosure"	"High"	"High"	"B1"	"B1"	2	"21.6.2013"	23.9	0	0	0	23.9	79.3	0	2.9	3.5	85.7	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Exclosure"	"High"	"High"	"B1Ex1P3"	"B1"	"B1"	"B1Ex1"	3	"single"	"21.6.2013"	"21.11.2013"	15.9	0	0	1.1	17	73.7	62.5	0	0	136.2	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Exclosure"	"High"	"High"	"B1"	"B1"	3	"21.6.2013"	15.9	0	0	1.1	17	73.7	62.5	0	0	136.2	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Exclosure"	"High"	"High"	"B1Ex1P4"	"B1"	"B1"	"B1Ex1"	4	"single"	"21.6.2013"	"21.11.2013"	13.6	0	0	0	13.6	66.2	7.2	2.1	0	75.5	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Exclosure"	"High"	"High"	"B1"	"B1"	4	"21.6.2013"	13.6	0	0	0	13.6	66.2	7.2	2.1	0	75.5	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Exclosure"	"High"	"High"	"B1Ex1P5"	"B1"	"B1"	"B1Ex1"	5	"single"	"21.6.2013"	"21.11.2013"	18.7	0	2.5	1.1	22.3	69	0	0	3.4	72.4	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Exclosure"	"High"	"High"	"B1"	"B1"	5	"21.6.2013"	18.7	0	2.5	1.1	22.3	69	0	0	3.4	72.4	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Control"	"High"	"High"	"B1Ex1Cp1P1"	"B1"	"B1"	"B1Ex1"	1	"single"	"21.6.2013"	"21.11.2013"	1.4	0	0	0	1.4	33.6	0	11.4	0	45	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Control"	"High"	"High"	"B1"	"B1"	1	"21.6.2013"	1.4	0	0	0	1.4	33.6	0	11.4	0	45	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Control"	"High"	"High"	"B1Ex1Cp1P2"	"B1"	"B1"	"B1Ex1"	2	"single"	"21.6.2013"	"21.11.2013"	2.4	0	0	0	2.4	43.7	0	0	0	43.7	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Control"	"High"	"High"	"B1"	"B1"	2	"21.6.2013"	2.4	0	0	0	2.4	43.7	0	0	0	43.7	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Control"	"High"	"High"	"B1Ex1Cp1P3"	"B1"	"B1"	"B1Ex1"	3	"single"	"21.6.2013"	"21.11.2013"	16.9	0	0	0	16.9	17	0	0	0	17	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Control"	"High"	"High"	"B1"	"B1"	3	"21.6.2013"	16.9	0	0	0	16.9	17	0	0	0	17	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Control"	"High"	"High"	"B1Ex1Cp1P4"	"B1"	"B1"	"B1Ex1"	4	"single"	"21.6.2013"	"21.11.2013"	2.4	0	0	0	2.4	111.8	0	0	0	111.8	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Control"	"High"	"High"	"B1"	"B1"	4	"21.6.2013"	2.4	0	0	0	2.4	111.8	0	0	0	111.8	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Control"	"High"	"High"	"B1Ex1Cp1P5"	"B1"	"B1"	"B1Ex1"	5	"single"	"21.6.2013"	"21.11.2013"	3.4	0	0	0	3.4	39.5	0	3.3	2.8	45.6	35.69999981	3094.192813	2.93e-06	"B1Ex1"	1	"Control"	"High"	"High"	"B1"	"B1"	5	"21.6.2013"	3.4	0	0	0	3.4	39.5	0	3.3	2.8	45.6	3094.19281346409	2.92553540750063e-06	352629	657160	10	"B8"
1	"Exclosure"	"Medium"	"High"	"B1Ex2P1"	"B1"	"B2"	"B1Ex2"	1	"single"	"21.6.2013"	"21.11.2013"	29.6	0	0	16	45.6	91.8	23.5	0	2.9	118.2	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Exclosure"	"Medium"	"High"	"B1"	"B2"	1	"21.6.2013"	29.6	0	0	16	45.6	91.8	23.5	0	2.9	118.2	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Exclosure"	"Medium"	"High"	"B1Ex2P2"	"B1"	"B2"	"B1Ex2"	2	"single"	"21.6.2013"	"21.11.2013"	28.5	0	0	29.9	58.4	124.1	0	0	0	124.1	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Exclosure"	"Medium"	"High"	"B1"	"B2"	2	"21.6.2013"	28.5	0	0	29.9	58.4	124.1	0	0	0	124.1	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Exclosure"	"Medium"	"High"	"B1Ex2P3"	"B1"	"B2"	"B1Ex2"	3	"single"	"21.6.2013"	"21.11.2013"	31.1	1.5	0	0	32.6	71.9	25.7	0	0	97.6	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Exclosure"	"Medium"	"High"	"B1"	"B2"	3	"21.6.2013"	31.1	1.5	0	0	32.6	71.9	25.7	0	0	97.6	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Exclosure"	"Medium"	"High"	"B1Ex2P4"	"B1"	"B2"	"B1Ex2"	4	"single"	"21.6.2013"	"21.11.2013"	28.3	20.6	3.2	0	52.1	22.8	14.9	2.6	1.6	41.9	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Exclosure"	"Medium"	"High"	"B1"	"B2"	4	"21.6.2013"	28.3	20.6	3.2	0	52.1	22.8	14.9	2.6	1.6	41.9	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Exclosure"	"Medium"	"High"	"B1Ex2P5"	"B1"	"B2"	"B1Ex2"	5	"single"	"21.6.2013"	"21.11.2013"	61.6	0	0	0	61.6	172.9	0	1.9	12.8	187.6	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Exclosure"	"Medium"	"High"	"B1"	"B2"	5	"21.6.2013"	61.6	0	0	0	61.6	172.9	0	1.9	12.8	187.6	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Control"	"Medium"	"High"	"B1Ex2Cp1P1"	"B1"	"B2"	"B1Ex2"	1	"single"	"21.6.2013"	"21.11.2013"	8.1	4.1	0	0	12.2	63.2	0	0	0	63.2	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Control"	"Medium"	"High"	"B1"	"B2"	1	"21.6.2013"	8.1	4.1	0	0	12.2	63.2	0	0	0	63.2	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Control"	"Medium"	"High"	"B1Ex2Cp1P2"	"B1"	"B2"	"B1Ex2"	2	"single"	"21.6.2013"	"21.11.2013"	48.7	7.1	0	0	55.8	80.6	0	0	0	80.6	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Control"	"Medium"	"High"	"B1"	"B2"	2	"21.6.2013"	48.7	7.1	0	0	55.8	80.6	0	0	0	80.6	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Control"	"Medium"	"High"	"B1Ex2Cp1P3"	"B1"	"B2"	"B1Ex2"	3	"single"	"21.6.2013"	"21.11.2013"	63	7.3	0	0	70.3	44.1	0	0	6.1	50.2	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Control"	"Medium"	"High"	"B1"	"B2"	3	"21.6.2013"	63	7.3	0	0	70.3	44.1	0	0	6.1	50.2	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Control"	"Medium"	"High"	"B1Ex2Cp1P4"	"B1"	"B2"	"B1Ex2"	4	"single"	"21.6.2013"	"21.11.2013"	49.7	0	0	4.8	54.5	13.4	9.7	1.9	0	25	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Control"	"Medium"	"High"	"B1"	"B2"	4	"21.6.2013"	49.7	0	0	4.8	54.5	13.4	9.7	1.9	0	25	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
1	"Control"	"Medium"	"High"	"B1Ex2Cp1P5"	"B1"	"B2"	"B1Ex2"	5	"single"	"21.6.2013"	"21.11.2013"	29.1	3.2	17.9	8.2	58.4	33.9	6.6	0	0	40.5	35.69999981	3645.220522	2.35e-06	"B1Ex2"	1	"Control"	"Medium"	"High"	"B1"	"B2"	5	"21.6.2013"	29.1	3.2	17.9	8.2	58.4	33.9	6.6	0	0	40.5	3645.22052230114	2.35215215926105e-06	352085	657284	10	"B6"
2	"Exclosure"	"High"	"High"	"B2Ex1P1"	"B2"	"B3"	"B2Ex1"	1	"single"	"21.6.2013"	"21.11.2013"	42.4	20.6	0	1.9	64.9	68.1	0	42.7	0	110.8	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	1	"21.6.2013"	42.4	20.6	0	1.9	64.9	68.1	0	42.7	0	110.8	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P2"	"B2"	"B3"	"B2Ex1"	2	"single"	"21.6.2013"	"21.11.2013"	9.9	0	0	3.8	13.7	113.8	8.9	0	0	122.7	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	2	"21.6.2013"	9.9	0	0	3.8	13.7	113.8	8.9	0	0	122.7	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P3"	"B2"	"B3"	"B2Ex1"	3	"single"	"21.6.2013"	"21.11.2013"	45.7	2.7	0	0	48.4	19.2	6.4	1.1	0	26.7	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	3	"21.6.2013"	45.7	2.7	0	0	48.4	19.2	6.4	1.1	0	26.7	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P4"	"B2"	"B3"	"B2Ex1"	4	"single"	"21.6.2013"	"21.11.2013"	61.8	0	3	0	64.8	26.8	3.3	0	0	30.1	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	4	"21.6.2013"	61.8	0	3	0	64.8	26.8	3.3	0	0	30.1	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"High"	"High"	"B2Ex1P5"	"B2"	"B3"	"B2Ex1"	5	"single"	"21.6.2013"	"21.11.2013"	79.9	0	15.5	0	95.4	86	0	1.6	0	87.6	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Exclosure"	"High"	"High"	"B2"	"B3"	5	"21.6.2013"	79.9	0	15.5	0	95.4	86	0	1.6	0	87.6	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P1"	"B2"	"B3"	"B2Ex1"	1	"single"	"21.6.2013"	"21.11.2013"	4.2	0	0	0	4.2	5.1	0	0	0	5.1	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	1	"21.6.2013"	4.2	0	0	0	4.2	5.1	0	0	0	5.1	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P2"	"B2"	"B3"	"B2Ex1"	2	"single"	"21.6.2013"	"21.11.2013"	0.9	0	0	0	0.9	1.9	0	0	0	1.9	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	2	"21.6.2013"	0.9	0	0	0	0.9	1.9	0	0	0	1.9	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P3"	"B2"	"B3"	"B2Ex1"	3	"single"	"21.6.2013"	"21.11.2013"	2.2	15.4	0	0	17.6	1.4	0	0	0	1.4	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	3	"21.6.2013"	2.2	15.4	0	0	17.6	1.4	0	0	0	1.4	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P4"	"B2"	"B3"	"B2Ex1"	4	"single"	"21.6.2013"	"21.11.2013"	8.1	1.9	0	0	10	1.5	38.1	0	0	39.6	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	4	"21.6.2013"	8.1	1.9	0	0	10	1.5	38.1	0	0	39.6	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Control"	"High"	"High"	"B2Ex1Cp1P5"	"B2"	"B3"	"B2Ex1"	5	"single"	"21.6.2013"	"21.11.2013"	6	2.1	0	0	8.1	11.7	0	0	0	11.7	35.69999981	2391.465228	2.77e-06	"B2Ex1"	2	"Control"	"High"	"High"	"B2"	"B3"	5	"21.6.2013"	6	2.1	0	0	8.1	11.7	0	0	0	11.7	2391.46522830699	2.76725400067331e-06	352814	655104	15	"B9"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P1"	"B2"	"B4"	"B2Ex2"	1	"single"	"21.6.2013"	"21.11.2013"	52.6	1.7	0	0	54.3	127.9	8	0	0	135.9	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	1	"21.6.2013"	52.6	1.7	0	0	54.3	127.9	8	0	0	135.9	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P2"	"B2"	"B4"	"B2Ex2"	2	"single"	"21.6.2013"	"21.11.2013"	25	12.7	0	4.7	42.4	104.2	0	11.8	0	116	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	2	"21.6.2013"	25	12.7	0	4.7	42.4	104.2	0	11.8	0	116	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P3"	"B2"	"B4"	"B2Ex2"	3	"single"	"21.6.2013"	"21.11.2013"	28.9	0	0	14.7	43.6	95.3	0	15.3	0	110.6	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	3	"21.6.2013"	28.9	0	0	14.7	43.6	95.3	0	15.3	0	110.6	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P4"	"B2"	"B4"	"B2Ex2"	4	"single"	"21.6.2013"	"21.11.2013"	42.4	0	3.7	0	46.1	83.3	9.9	6.5	14.9	114.6	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	4	"21.6.2013"	42.4	0	3.7	0	46.1	83.3	9.9	6.5	14.9	114.6	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Exclosure"	"Medium"	"High"	"B2Ex2P5"	"B2"	"B4"	"B2Ex2"	5	"single"	"21.6.2013"	"21.11.2013"	13.3	4.7	0	9.6	27.6	113.9	0	0	7.5	121.4	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Exclosure"	"Medium"	"High"	"B2"	"B4"	5	"21.6.2013"	13.3	4.7	0	9.6	27.6	113.9	0	0	7.5	121.4	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P1"	"B2"	"B4"	"B2Ex2"	1	"single"	"21.6.2013"	"21.11.2013"	3.9	1	0	0	4.9	17.6	0	0	0	17.6	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	1	"21.6.2013"	3.9	1	0	0	4.9	17.6	0	0	0	17.6	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P2"	"B2"	"B4"	"B2Ex2"	2	"single"	"21.6.2013"	"21.11.2013"	10.4	0	0	0	10.4	11.9	6.8	0	0	18.7	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	2	"21.6.2013"	10.4	0	0	0	10.4	11.9	6.8	0	0	18.7	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P3"	"B2"	"B4"	"B2Ex2"	3	"single"	"21.6.2013"	"21.11.2013"	30.1	5.2	0	0	35.3	51.5	9	0	0	60.5	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	3	"21.6.2013"	30.1	5.2	0	0	35.3	51.5	9	0	0	60.5	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P4"	"B2"	"B4"	"B2Ex2"	4	"single"	"21.6.2013"	"21.11.2013"	78.1	2	0	0	80.1	106.6	0	0	0	106.6	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	4	"21.6.2013"	78.1	2	0	0	80.1	106.6	0	0	0	106.6	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
2	"Control"	"Medium"	"High"	"B2Ex2Cp1P5"	"B2"	"B4"	"B2Ex2"	5	"single"	"21.6.2013"	"21.11.2013"	54.5	0	0	0	54.5	74.3	0	17.9	0	92.2	35.69999981	2975.927251	2.3e-06	"B2Ex2"	2	"Control"	"Medium"	"High"	"B2"	"B4"	5	"21.6.2013"	54.5	0	0	0	54.5	74.3	0	17.9	0	92.2	2975.92725061772	2.30122559216006e-06	352253	655441	11	"B7"
